Title,Artist,ConstituentID,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
"Paloma and Claude (cover) from Picasso Lithographe, Volume II",Pablo Picasso,4609,"April 16, 1950, published 1950",Lithograph,"composition (irreg.): 13 3/16 x 20 7/8"" (33.5 x 53 cm); sheet (irreg.): 19 11/16 x 25 9/16"" (50 x 65 cm)",Transferred from the Museum Library,208.1951.1,Print,Prints & Illustrated Books,1951-05-24,Y,129192,http://www.moma.org/collection/works/129192,http://www.moma.org/media/W1siZiIsIjE3NTAwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fd542504c96fe349,,,,33.5,,,53.0,,
Plate (folio 3) from Sueño y mentira de Franco,Pablo Picasso,4609,1937,One from an illustrated book with two etching and aquatints with chine collé,"plate: 12 1/2 x 16 5/8"" (31.7 x 42.2 cm); sheet: 14 15/16 x 22 1/2"" (38 x 57.2 cm)",The Louis E. Stern Collection,973.1964.1,Illustrated Book,Prints & Illustrated Books,1964-10-06,Y,129230,http://www.moma.org/collection/works/129230,http://www.moma.org/media/W1siZiIsIjE2OTI2NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=40ac23f810e1a2cf,,,,31.7,,,42.2,,
Plate (folio 4) from Sueño y mentira de Franco,Pablo Picasso,4609,1937,One from an illustrated book with two etching and aquatints with chine collé,"plate: 12 3/8 x 16 5/8"" (31.5 x 42.2 cm); sheet: 15 1/16 x 22 5/8"" (38.2 x 57.5 cm)",The Louis E. Stern Collection,973.1964.2,Illustrated Book,Prints & Illustrated Books,1964-10-06,Y,129231,http://www.moma.org/collection/works/129231,http://www.moma.org/media/W1siZiIsIjE2OTI2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8681b9c4d79ab3d5,,,,31.5,,,42.2,,
Exposition Vallauris,Pablo Picasso,4609,1952,Linoleum cut,"26 1/8 x 19 3/4"" (66.4 x 50.2 cm)",Gift of Curt Valentin,332.1953.1,Design,Architecture & Design,1953-04-07,Y,129917,http://www.moma.org/collection/works/129917,,,,,66.4,,,50.2,,
Exposition Vallauris,Pablo Picasso,4609,1952,Linoleum cut,"26 1/8 x 19 3/4"" (66.4 x 50.2 cm)",Gift of Curt Valentin,332.1953.2,Design,Architecture & Design,1953-04-07,Y,129918,http://www.moma.org/collection/works/129918,,,,,66.4,,,50.2,,
Exposition Vallauris,Pablo Picasso,4609,c.1953,Linocut,"37 1/2 x 23 1/4"" (95.3 x 59.1 cm)",Gift of Curt Valentin,333.1953.1,Design,Architecture & Design,1953-04-07,Y,129919,http://www.moma.org/collection/works/129919,,,,,95.2501905004,,,59.0551181102,,
Exposition Vallauris,Pablo Picasso,4609,c.1953,Linocut,"37 1/2 x 23 1/4"" (95.3 x 59.1 cm)",Gift of Curt Valentin,333.1953.2,Design,Architecture & Design,1953-04-07,Y,129920,http://www.moma.org/collection/works/129920,,,,,95.2501905004,,,59.0551181102,,
"""Ecce Homo,"" after Rembrandt from Suite 156",Pablo Picasso,4609,"1970, published 1978",Etching and aquatint,"plate: 19 1/2 x 16 1/8"" (49.5 x 41 cm); sheet: 26 13/16 x 22 5/16"" (68.1 x 56.7 cm)",Edgar Wachenheim III Fund,1385.2009,Print,Prints & Illustrated Books,2009-11-17,Y,129922,http://www.moma.org/collection/works/129922,http://www.moma.org/media/W1siZiIsIjE2NTkxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=aa25050f332b2302,,,,49.5,,,41.0,,
Sculpture: Head of Marie-Thérèse (Sculpture. Tête de Marie-Thérèse),Pablo Picasso,4609,"1933, published 1942",Drypoint,"plate: 12 1/2 x 9"" (31.8 x 22.8 cm); sheet: 17 7/16 x 13 5/16"" (44.3 x 33.8 cm)",The Print Associates Fund,1382.2009,Print,Prints & Illustrated Books,2009-11-17,Y,129923,http://www.moma.org/collection/works/129923,http://www.moma.org/media/W1siZiIsIjE2NTkxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=78dd56073e806875,,,,31.8,,,22.8,,
"Jacqueline as a Bride, frontal view, I (Jacqueline en mariée, de face, I)",Pablo Picasso,4609,1961,"Aquatint, drypoint, and engraving","plate: 15 11/16 x 11 5/8"" (39.8 x 29.6 cm); sheet: 19 3/4 x 16"" (50.2 x 40.7 cm)",Johanna and Leslie J. Garfield Fund and Alexandra Herzan Fund,1384.2009,Print,Prints & Illustrated Books,2009-11-17,Y,130205,http://www.moma.org/collection/works/130205,,,,,39.8,,,29.6,,
"Head of a Woman No. 1, Portrait of Dora Maar (Tête de femme no. 1, portrait de Dora Maar)",Pablo Picasso,4609,1939,Aquatint and drypoint,"plate: 11 3/4 x 9 1/4"" (29.8 x 23.5 cm)",Linda Barth Goldstein Fund and General Print Fund,1383.2009,Print,Prints & Illustrated Books,2009-11-17,Y,132414,http://www.moma.org/collection/works/132414,http://www.moma.org/media/W1siZiIsIjE3NDQyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b90a37d7974a0764,,,,29.8,,,23.5,,
40 dessins de Picasso en marge du Buffon,Pablo Picasso,4609,"(Paris), Berggruen, 1957.  (Print executed 1954-1957).",Illustrated book with collotype reproductions of drawings and one supplementary linoleum cut,"sl. irreg. composition  6 5/16 x 7 15/16"" (16 x 20.2 cm)
page  14 9/16 x 11"" (37 x 28 cm)
Print (Sheet):  14 9/16 x 11"" (37.0 x 28.0 cm)",The Louis E. Stern Collection,1017.1964.1,Illustrated Book,Prints & Illustrated Books,1964-10-06,N,134512,,,,,,16.0,,,20.2,,
40 dessins de Picasso en marge du Buffon,Pablo Picasso,4609,"(Paris), Berggruen, 1957.  (Print executed 1954-1957).",Illustrated book with collotype reproductions of drawings and one supplementary linoleum cut,"sl. irreg. composition  6 5/16 x 7 15/16"" (16 x 20.2 cm)
page  14 9/16 x 11"" (37 x 28 cm)
Print (Sheet):  14 9/16 x 11"" (37.0 x 28.0 cm)",The Louis E. Stern Collection,1017.1964.2,Illustrated Book,Prints & Illustrated Books,1964-10-06,N,134513,,,,,,16.0,,,20.2,,
Portrait of Olga in a Fur Collar (Portrait d'Olga au col de fourrure),Pablo Picasso,4609,"1923, printed 1955",Drypoint,"plate: 19 1/2 x 19 7/16"" (49.5 x 49.3 cm); sheet: 30 1/16 x 22 1/4"" (76.3 x 56.5 cm)","Sue and Edgar Wachenheim III Fund; General Print Fund; Jerry I. Speyer in honor of Edgar Wachenheim III; Agnes Gund; Nelson Blitz, Jr. with Catherine Woodard and Perri and Allison Blitz, in honor of Riva Castleman's 80th birthday; Mary M. and Sash A. Spencer; The Orentreich Family Foundation in honor of Deborah Wye; Linda Barth Goldstein in honor of Deborah Wye; Sharon Percy Rockefeller; Maud and Jeffrey Welles in honor of Deborah Wye; and Roxanne H. Frank
",107.2010,Print,Prints & Illustrated Books,2010-03-09,Y,134515,http://www.moma.org/collection/works/134515,http://www.moma.org/media/W1siZiIsIjE4MzU3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9895bb757b846641,,,,49.5,,,49.3,,
"The Weeping Woman, I (La Femme qui pleure, I), State VII",Pablo Picasso,4609,1937,"Drypoint, aquatint, etching, and scraper","plate: 27 3/16 x 19 1/2"" (69 x 49.5 cm); sheet: 30 1/2 x 22 9/16"" (77.4 x 57.3 cm)","Acquired through the generosity of David Rockefeller, Steven A. and Alexandra M. Cohen, Debra and Leon Black, Jo Carole and Ronald S. Lauder, Sue and Edgar Wachenheim III, Joan H. Tisch, Alice and Tom Tisch, Marlene Hess and James D. Zirin, Marie-Josée and Henry Kravis, Katherine Farley and Jerry Speyer, Mary M. and Sash A. Spencer, Catie and Donald Marron, and Agnes Gund in memory of Joanne M. Stern.",1153.2011,Print,Prints & Illustrated Books,2011-12-12,Y,154917,http://www.moma.org/collection/works/154917,http://www.moma.org/media/W1siZiIsIjIzMzY2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7a50bcfffd54c6ef,,,,69.0,,,49.5,,
La Célestine,Pablo Picasso,4609,1971,Illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.1-66,Illustrated Book,Prints & Illustrated Books,2012-10-03,Y,162387,http://www.moma.org/collection/works/162387,http://www.moma.org/media/W1siZiIsIjI2MDE0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=89e14835d5b0e436,,,,21.0,,,16.3,,
"Maja et Célestine (frontispiece, page 4) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.1,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165020,,,,,,21.0,,,16.3,,
"Clin d'œil à Velázquez: infante de trois quarts (plate, page 8) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.2,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165021,,,,,,21.0,,,16.3,,
"Célestine et fille, avec un chat et un jeune client (plate, page 13) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.3,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165022,,,,,,21.0,,,16.3,,
"Célestine, fille et vieux client (plate, page 17) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.4,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165023,,,,,,21.0,,,16.3,,
"Couple en carrosse et pauvre piéton (plate, page 21) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.5,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165024,,,,,,21.0,,,16.3,,
"La Célestine présentant un gentilhomme à une jeune femme (plate, page 25) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.6,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165025,,,,,,21.0,,,16.3,,
"Femme blonde à la fleur, Célestine et ""Mousquetaire"" (plate, page 29) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.7,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165026,,,,,,21.0,,,16.3,,
"Trois ""Mousquetaires"" saluant une femme au lit (plate, page 33) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.8,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165027,,,,,,21.0,,,16.3,,
"La Célestine, sa protégée, et un jeune gentilhomme (plate, page 37) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.9,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165028,,,,,,21.0,,,16.3,,
"Homme à la pipe assis, maja et Célestine (plate, page 41) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.10,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165029,,,,,,21.0,,,16.3,,
"Conversation (plate, page 45) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.11,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165030,,,,,,21.0,,,16.3,,
"La Sérénade (plate, page 50) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.12,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165031,,,,,,21.0,,,16.3,,
"Homme nu assis en tailleur, et deux femmes (plate, page 53) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.13,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165032,,,,,,21.0,,,16.3,,
"Jeune femme et vieux mari. Au loin l'amant cavalcade dans un jardin (plate, page 58) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.14,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165033,,,,,,21.0,,,16.3,,
"Jeune prostituée et vieillard aux yeux exorbités (plate, page 63) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.15,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165034,,,,,,21.0,,,16.3,,
"Une Maja posant sur un piédestal (plate, page 68) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.16,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165035,,,,,,21.0,,,16.3,,
"Fuite à l'aube (plate, page 71) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.17,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165036,,,,,,21.0,,,16.3,,
"La jeune esclave (plate, page 75) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.18,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165037,,,,,,21.0,,,16.3,,
"Jeune fille, Célestine et petit-maître (plate, page 79) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.19,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165038,,,,,,21.0,,,16.3,,
"Cavalier et son valet, et jeune fille vêtue d'une mante (plate, page 83) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.20,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165039,,,,,,21.0,,,16.3,,
"Fuite (plate, page 87) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.21,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165040,,,,,,21.0,,,16.3,,
"Couple et petit valet encadrés par une portière (plate, page 92) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.22,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165041,,,,,,21.0,,,16.3,,
"Couple nu posant (plate, page 98) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.23,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165042,,,,,,21.0,,,16.3,,
"Maja et cavalier (plate, page 101) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.24,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165043,,,,,,21.0,,,16.3,,
"Gentilhomme et maja (plate, page 105) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.25,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165044,,,,,,21.0,,,16.3,,
"Peintre, modèle et visiteur (plate, page 111) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.26,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165045,,,,,,21.0,,,16.3,,
"Petite infante accroupie et courtisan (plate, page 116) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.27,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165046,,,,,,21.0,,,16.3,,
"Jeune femme montrant son sexe à deux courtisans grotesques prosternés (plate, page 121) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.28,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165047,,,,,,21.0,,,16.3,,
"Polichinelle avec une bicyclette d'acrobate, et obdalisque au hibou (plate, page 125) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.29,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165048,,,,,,21.0,,,16.3,,
"Grosse prostituée et homme au béret rembranesque et au bouledogue français (plate, page 131) from La Célestine",Pablo Picasso,4609,"1968, published 1971",One from an illustrated book with 66 etching and aquatints,"page (each, approx.): 8 1/4 x 6 7/16"" (21 x 16.3 cm); overall (closed): 8 11/16 x 7 3/16 x 1 9/16"" (22 x 18.3 x 4 cm); case: 9 x 7 3/8 x 1 7/8"" (22.8 x 18.7 x 4.8 cm)",Committee on Prints and Illustrated Books Fund,1659.2012.30,Illustrated Book,Prints & Illustrated Books,2012-10-03,N,165049,,,,,,21.0,,,16.3,,
